source_name,author,title,description,url,url_to_image,published_at,content
Tom's Hardware UK,Luke James,"The global helium storage is a direct threat to the chipmaking supply chain — disruption impacts critical processes, high-capacity HDDs, and alternative supplies are plagued by delays","Qatar's shutdown removed a third of global supply overnight, and chip fabs are weeks away from feeling it.",https://www.tomshardware.com/tech-industry/semiconductors/the-global-helium-shortage-is-a-direct-threat-to-chipmaking,https://cdn.mos.cms.futurecdn.net/kYurY4V2cEYRJHFrJ2ALxf-1920-80.png,2026-03-31T13:20:26Z,"Iranian drone and missile strikes hit QatarEnergy's Ras Laffan Industrial City on February 28, knocking offline one of the world's two plants capable of producing semiconductor-grade helium — and rem… [+7046 chars]"
Yahoo Entertainment,Soumya Eswaran,Taiwan Semiconductor Manufacturing Company Limited (TSM) Gains from Strong Demand and Its Industry-Leading Manufacturing Capabilities,"Platinum Asset Management, an investment management company, released its Q4 2025 investor letter for “Platinum International Technology Fund”. A copy of the...",https://finance.yahoo.com/markets/stocks/articles/taiwan-semiconductor-manufacturing-company-limited-130902244.html,https://s.yimg.com/os/en/insidermonkey.com/442e18eff9a8e446a0d4424af02ac033,2026-03-31T13:09:02Z,"Platinum Asset Management, an investment management company, released its Q4 2025 investor letter for Platinum International Technology Fund. A copy of the letter can be downloaded here. The fund was… [+2928 chars]"
MarketWatch,Steve Goldstein and Barbara Kollmeyer,"It’s time to get defensive, say Morgan Stanley strategists. Hold more cash and make these moves.",Strategists lowered their rating on global stocks while saying investors should hold onto more cash and U.S. Treasury securities.,https://www.marketwatch.com/story/its-time-to-get-defensive-say-morgan-stanley-strategists-increase-cash-and-make-these-moves-00cd9e15,https://s.yimg.com/ny/api/res/1.2/1sQJDq0K8a0QWT1mE9XGFg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/marketwatch_hosted_869/c7391d9740ac2e980db378b6996bc86a,2026-03-31T12:28:00Z,"Hold onto more cash, says Morgan Stanleys cross-asset team. - Spencer Platt/Getty Images
The S&amp;P 500 is about to conclude its worst quarter since 2022, and theres a report overnight that the Whi… [+4677 chars]"
The Times of India,ANI,"AI boom strains Taiwan's SMC capacity, opens door for Samsung in chip race","A surge in global artificial intelligence (AI) demand is straining Taiwan Semiconductor Manufacturing Company (TSMC)'s production capacity, creating a rare window of opportunity for Samsung Electronics to gain ground in the advanced chip race, reports Korea H…",https://economictimes.indiatimes.com/tech/technology/ai-boom-strains-taiwans-smc-capacity-opens-door-for-samsung-in-chip-race/articleshow/129925089.cms,"https://img.etimg.com/thumb/width-1200,height-900,imgsize-91338,resizemode-75,msid-129925089/tech/technology/ai-boom-strains-taiwans-smc-capacity-opens-door-for-samsung-in-chip-race.jpg",2026-03-31T12:01:10Z,"A surge in global artificial intelligence (AI) demand is straining Taiwan Semiconductor Manufacturing Company (TSMC)'s production capacity, creating a rare window of opportunity for Samsung Electroni… [+2259 chars]"
Internet,info@thehackernews.com (The Hacker News),Silver Fox Expands Asia Cyber Campaign with AtlasCross RAT and Fake Domains,"Chinese-speaking users are the target of an active campaign that uses typosquatted domains impersonating trusted software brands to deliver a previously undocumented remote access trojan named AtlasCross RAT.
""The operation covers VPN clients, encrypted messe…",https://thehackernews.com/2026/03/silver-fox-expands-asia-cyber-campaign.html,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhgQmoJ2iwUTLR-DicdD0xa7_oYXgpGalL3L_-4LyX9YMApiotQC-omFlhdcQByUQat1YJdd7ElMqhp8FDYpoaljcvVmCFPXS4yRRh0_KnKa6FgqoEpiaKHJhoecKKap1MgoPWw1a6H7LfJrYo9m_YXqh3BaoES1tPEmuCbgO3snV34jtkrK7j8t4Qk30jj/s1700-e365/cyberattacks-asia.jpg,2026-03-31T11:46:00Z,Chinese-speaking users are the target of an active campaign that uses typosquatted domains impersonating trusted software brands to deliver a previously undocumented remote access trojan named AtlasC… [+6167 chars]
Digitimes,Lily Hess,"Samsung targets 1nm production by 2030, challenges TSMC with new chiplet technology",Samsung Electronics is aiming to launch its 1nm semiconductor process by 2030 as part of a direct technological competition with rival TSMC. The move seeks to secure leadership in the next-generation semiconductor market.,https://www.digitimes.com/news/a20260331PD224/samsung-1nm-technology-2030-tsmc.html,https://img.digitimes.com/newsshow/20260331pd224_files/1_b.jpg,2026-03-31T06:01:00Z,"Keep me signed in
Some subscribers prefer to save their log-in information so they do not have to enter their User ID and Password each time they visit the site. To activate this function, check the… [+285 chars]"
Economictimes.com,,Looking for top-performing fund of FY26? Nippon India Taiwan Equity Fund wins crown with 171%+ return,"Nippon India Taiwan Equity Fund emerged as the top-performing mutual fund of FY26, delivering over 171% returns, driven by a strong semiconductor and AI-led rally. Experts caution against chasing past performance, advising investors to treat it as a high-risk…",https://m.economictimes.com/mf/analysis/looking-for-top-performing-fund-of-fy26-nippon-india-taiwan-equity-fund-wins-crown-with-171-return/articleshow/129915274.cms,"https://img.etimg.com/thumb/msid-129915268,width-1200,height-630,imgsize-2451680,overlay-etwealthmutualfunds/articleshow.jpg",2026-03-31T03:32:15Z,"FY26 has been remarkable for mutual fund investors, with several schemes delivering impressive returns despite market volatility. Among them, Nippon India Taiwan Equity Fund has emerged as the stando… [+7212 chars]"
Digitimes,Charlene Chen,Jensen Huang unpacks what's behind TSMC's staying power,"Nvidia CEO Jensen Huang recently appeared on the popular Lex Fridman Podcast for a deep, over two-hour discussion covering AI scaling laws, compute and power bottlenecks, AI factories, and the future impact of AI on society. Among the topics drawing strong at…",https://www.digitimes.com/news/a20260330PD232/tsmc-nvidia-ceo-jensen-huang-wafer.html,https://img.digitimes.com/newsshow/20260330pd232_files/2_b.jpg,2026-03-30T23:51:36Z,"Nvidia CEO Jensen Huang recently appeared on the popular Lex Fridman Podcast for a deep, over two-hour discussion covering AI scaling laws, compute and power bottlenecks, AI factories, and the future… [+44 chars]"
SamMobile,Adnan Farooqui,Samsung Foundry likely to pick up big orders as TSMC gets sold out until 2028,"TSMC remains the foundry of choice for major semiconductor designers who need to get their 2nm chips made. The Taiwan-based company's order book continues to fill out years in advance, with a latest report suggesting that it's sold out of capacity until 2028.…",https://www.sammobile.com/news/samsung-foundry-likely-to-pick-up-big-orders-as-tsmc-gets-sold-out-until-2028/,https://www.sammobile.com/wp-content/uploads/2025/04/Samsung-logo-1-1200x554.jpg,2026-03-30T18:26:32Z,"TSMC remains the foundry of choice for major semiconductor designers who need to get their 2nm chips made. The Taiwan-based company's order book continues to fill out years in advance, with a latest … [+1270 chars]"
Tom's Hardware UK,"ashilov@gmail.com (Anton Shilov) , Anton Shilov","Analyzing Elon Musk's TeraFab — A step towards Tesla and SpaceX's partial vertical integration, or an unattainable dream?","Elon Musk's TeraFab has been announced, and the first employees are now being hired. But can this venture scale to all of its terawatt glory? Or will it just help Tesla, SpaceX, and xAI land additional chips they cannot get from regular partners?",https://www.tomshardware.com/tech-industry/semiconductors/analyzing-elon-musks-terafab-a-step-towards-tesla-and-spacexs-partial-vertical-integration-or-an-unattainable-dream,https://cdn.mos.cms.futurecdn.net/yQaGAkqxhQh83Cd9CuzDWg-1280-80.jpg,2026-03-30T15:51:26Z,"After criticizing leading chipmakers for slow capacity expansion and claiming his companies need 100 – 200 billion AI processors annually, Elon Musk last week unveiled TeraFab — a chipmaker aiming to… [+19465 chars]"
BusinessLine,Michael  Spence,The global economy’s many chokepoints,Excessive dependence on one source for anything can generate a point of failure. There are perhaps trade-offs between ‘resilience’ and efficiency,https://www.thehindubusinessline.com/opinion/the-global-economys-many-chokepoints/article70803999.ece,https://bl-i.thgim.com/public/incoming/zby01s/article70804008.ece/alternates/LANDSCAPE_1200/PTI03_28_2026_000047B.jpg,2026-03-30T15:36:59Z,"Irans effective closure of the Strait of Hormuz, through which about a fifth of the worlds oil and a quarter of its fertilizer passes, has highlighted a well-known vulnerability of our complex networ… [+6593 chars]"
GlobeNewswire,SNS Insider pvt ltd,Wafer Level Packaging Market Size to Exceed $26.79 Billion by 2035 | SNS Insider,"Wafer Level Packaging Market Size, Share, Revenue Trends & Industry Analysis, By Packaging Type, Wafer Type, Device Type, End User & Region | Forecast 2035",https://www.globenewswire.com/news-release/2026/03/30/3264753/0/en/Wafer-Level-Packaging-Market-Size-to-Exceed-26-79-Billion-by-2035-SNS-Insider.html,https://ml.globenewswire.com/Resource/Download/d6272c2e-d204-41b8-b545-a6e2e24f85c2,2026-03-30T14:30:00Z,"Austin, March 30, 2026 (GLOBE NEWSWIRE) -- Wafer Level Packaging Market Size &amp; Growth Outlook:
According to the SNS Insider, The Wafer Level Packaging Market Size was valued at USD 9.73 Billion … [+8010 chars]"
Macdailynews.com,MacDailyNews,Apple ramps up MacBook Neo production to 10 million units as new laptop sells out rapidly,"Apple's newly launched MacBook Neo, the company's most affordable laptop ever, has become an immediate hit, selling out quickly and…
The post Apple ramps up MacBook Neo production to 10 million units as new laptop sells out rapidly appeared first on MacDailyN…",https://macdailynews.com/2026/03/30/apple-ramps-up-macbook-neo-production-to-10-million-units-as-new-laptop-sells-out-rapidly/,https://macdailynews.com/wp-content/uploads/2026/03/260304_macbook_neo.png,2026-03-30T13:57:49Z,"MacBook Neo comes in four beautiful colors: silver, blush, citrus, and indigo.
Apple’s newly launched MacBook Neo, the company’s most affordable laptop ever, has become an immediate hit, selling out… [+3331 chars]"
Theregister.com,Tobias Mann,South Korea's Rebellions raises $400B to take rack-scale AI platform global,"Funding round comes ahead of planned IPO
SK Telecom-backed AI chip startup Rebellions has raised $400 million in a pre-IPO funding round to support its global expansion with a new rack-scale compute platform aimed at enterprises and sovereign clouds.…",https://www.theregister.com/2026/03/30/rebellions_ai_rackscale/,https://regmedia.co.uk/2026/03/27/rebellions_rebel_quad.jpg,2026-03-30T13:01:07Z,SK Telecom-backed AI chip startup Rebellions has raised $400 million in a pre-IPO funding round to support its global expansion with a new rack-scale compute platform aimed at enterprises and soverei… [+5001 chars]
Yahoo Entertainment,Soumya Eswaran,Taiwan Semiconductor Manufacturing Co. (TSM) is Benefiting from Strong Underlying Business Growth,"Ruane, Cunniff LP, an investment adviser managing Sequoia Strategy, released its Q4 2025 investor letter. A copy of the letter can be downloaded here...",https://finance.yahoo.com/markets/stocks/articles/taiwan-semiconductor-manufacturing-co-tsm-125604873.html,https://s.yimg.com/os/en/insidermonkey.com/442e18eff9a8e446a0d4424af02ac033,2026-03-30T12:56:04Z,"Ruane, Cunniff LP, an investment adviser managing Sequoia Strategy, released its Q4 2025 investor letter. A copy of the letter can be downloaded here. Sequoia Strategy returned 9% in Q4 compared to 2… [+3079 chars]"
Yahoo Entertainment,,Technical Assessment: Bullish in the Intermediate-Term,"At Yahoo Finance, you get free stock quotes, up-to-date news, portfolio management resources, international market data, social interaction and mortgage rates that help you manage your financial life.",https://finance.yahoo.com/research/reports/ARGUS_46576_TechnicalAnalysis_1774868974000/,https://s.yimg.com/cv/apiv2/cv/apiv2/social/images/yahoo-finance-default-logo.png,2026-03-30T11:09:34Z,"Mar 30, 2026 
VIAV, AMAT, HLF, HP, CLS, CIEN, CRWV, GLW, JBL, STX, TPR, W, WDC, AMD, LRCX, WBD, FLEX, DELL, AA, KLAC, DINO, MU, PWR, TSM, APA, ELAN, INTC, ALB, CAT, GEV, HOOD"
Salon,Russell Payne,"Why the Iran war could make everything, not just oil, more expensive",It's not just at the pump: supply shocks are being felt everywhere from doctor visits to birthday parties,https://www.salon.com/2026/03/30/why-the-iran-war-could-make-everything-more-expensive/,https://www.salon.com/app/uploads/2026/03/gas-prices-GettyImages-2265144142.jpg,2026-03-30T10:30:54Z,"The joint U.S.-Israel war with Iran is causing major disruptions to the energy sector, but thats not all. With the Strait of Hormuz closed in the wake of attacks across the Middle East, more than jus… [+6249 chars]"
GlobeNewswire,MEXC,MEXC Lists 20 New Ondo Tokenized Stocks with Zero-Fee Trading,"has listed the twelfth batch of Ondo tokenized stock with 20 new pairs, all available to trade with zero fees for the first 30 days....",https://www.globenewswire.com/news-release/2026/03/30/3264419/0/en/MEXC-Lists-20-New-Ondo-Tokenized-Stocks-with-Zero-Fee-Trading.html,https://ml.globenewswire.com/Resource/Download/53c895bb-140f-44ee-84bd-c99a80b8bb1e,2026-03-30T10:00:00Z,"VICTORIA, Seychelles, March 30, 2026 (GLOBE NEWSWIRE) -- MEXC, the world's fastest-growing digital asset exchange and a pioneer of true zero-fee trading, has listed the twelfth batch of Ondo tokenize… [+2091 chars]"
Livemint,mint,The Iran war is splitting AI fortunes: Labs are less vulnerable than cost-hit hyperscalers and chipmakers,"Gulf capital and cheap energy has partly powered the AI boom—but both have been unsettled by war. As costs rise and supply chains creak, the outlook for AI infrastructure looks fragile even as software-driven AI labs look less exposed to this shock.",https://www.livemint.com/opinion/online-views/iran-war-splitting-ai-fortunes-labs-hyperscalers-chipmakers-nvidia-tsmc-openai-anthropic-11774727119280.html,https://www.livemint.com/lm-img/img/2026/03/29/1600x900/logo/gf4500aa1318df929e8b71c0a6c49858600c5677d8fa007a8_1774809604910_1774809605149.jpg,2026-03-30T09:30:31Z,"Some estimates have projected $2 trillion in long-term pledges from Middle Eastern nations to the AI boom, money that now looks precarious. At the same time, surging energy costs threaten to make dat… [+4281 chars]"
Techpowerup.com,btarunr,NVIDIA Readies Rubin-based GeForce RTX 60-series with Massive RT Performance Gains,"The rumor mill has started grinding about NVIDIA's next-generation gaming GPU, and it looks like NVIDIA does not want to allow the current market environment to get in the way of implementing its product roadmap, with a roughly 2-year GeForce generation produ…",https://www.techpowerup.com/347848/nvidia-readies-rubin-based-geforce-rtx-60-series-with-massive-rt-performance-gains,https://www.techpowerup.com/img/FWUXArc1bNSEMzZC.jpg,2026-03-30T09:02:58Z,"The rumor mill has started grinding about NVIDIA's next-generation gaming GPU, and it looks like NVIDIA does not want to allow the current market environment to get in the way of implementing its pro… [+3341 chars]"
Digitimes,DIGITIMES,"Weekly news roundup: AI, supply chains, new entrants intensify global chip race","Below are the most-read DIGITIMES Asia stories from the week of March 23-27, 2026:",https://www.digitimes.com/news/a20260330VL203/digitimes-weekly-news-roundup-hbm4-fab-funding.html,https://img.digitimes.com/newsshow/20260330vl203_files/2_r.jpg,2026-03-30T02:36:50Z,"Below are the most-read DIGITIMES Asia stories from the week of March 23-27, 2026:
Tata secures funding but faces risks in India fab push
Tata Semiconductor Manufacturing has secured a US$735 milli… [+4078 chars]"
Yahoo Entertainment,,Is Taiwan Semiconductor Manufacturing Company Limited (TSM) A Good Stock To Buy Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_9a90e6a7-effb-452e-b261-6b6768fe8f0d,,2026-03-29T23:20:32Z,"If you click 'Accept all', we and our partners, including 251 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]"
Wccftech,Muhammad Zuhair,NVIDIA’s Upcoming Laptop Chips Could Upend AMD & Intel’s Long-Standing Dominance – Here’s Everything You Need To Know,"NVIDIA has been preparing to release its exclusive laptop chips for the consumer segment this year, marking the firm's first entry into a market traditionally dominated by Intel/AMD. Here is an extensive coverage of everything you need to know about the upcom…",https://wccftech.com/roundup/nvidia-laptop-chips/,https://cdn.wccftech.com/wp-content/uploads/2026/03/GDOH4382-scaled-1-1920x1280.jpg,2026-03-29T19:52:40Z,"NVIDIA has been preparing to release its exclusive laptop chips for the consumer segment this year, marking the firm's first entry into a market traditionally dominated by Intel/AMD. Here is an exten… [+10367 chars]"
